Iteration,AUC,Precision,Recall,Contrast
<built-in function iter>,-0.21984126984126984,-0.008163265306122436,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.40079365079365076,-0.053479010925819415,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.2674603174603173,-0.002450980392156854,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.20238095238095244,0.009009009009009028,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.2595238095238095,0.023500309214594894,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.32698412698412704,-0.006802721088435493,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.292063492063492,-0.11373873873873874,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.13571428571428568,-0.09164222873900296,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.2492063492063491,-0.02898550724637683,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.1873015873015873,-0.05411255411255411,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.326984126984127,-0.05585106382978722,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.26031746031746045,0.04072948328267478,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.15476190476190477,0.05347593582887711,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.3055555555555555,0.025974025974025983,-0.17142857142857149,Dummy-SVC_rec
<built-in function iter>,-0.3380952380952381,-0.02807486631016043,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.3476190476190476,0.02923331494760062,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.32380952380952377,0.05428571428571427,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.2769841269841269,-0.07955865272938445,-0.11428571428571421,Dummy-SVC_rec
<built-in function iter>,-0.20158730158730148,0.0,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.423015873015873,-0.051597051597051635,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.32063492063492055,0.03472222222222221,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.33650793650793653,-0.06323877068557926,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.30952380952380953,-0.0658783783783784,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.37936507936507924,0.08358974358974358,-0.11428571428571421,Dummy-SVC_rec
<built-in function iter>,-0.21190476190476193,0.007608695652174036,-0.11428571428571421,Dummy-SVC_rec
<built-in function iter>,-0.39285714285714274,-0.0846846846846846,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.3047619047619047,-0.06666666666666665,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.5047619047619047,-0.11870694223635403,-0.4,Dummy-SVC_rec
<built-in function iter>,-0.48095238095238096,-0.09048178613395996,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.20952380952380945,-0.0799045915324984,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.438888888888889,0.008021390374331583,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.3031746031746031,-0.019607843137254832,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.21904761904761894,-0.022222222222222254,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.26984126984126966,0.03705692803437155,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.2555555555555555,-0.04498480243161096,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.10396825396825382,-0.08085106382978724,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.3365079365079364,-0.027127659574468055,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.23730158730158735,-0.058668424522082985,-0.1428571428571429,Dummy-SVC_rec
<built-in function iter>,-0.14841269841269844,-0.14583333333333326,-0.4,Dummy-SVC_rec
<built-in function iter>,-0.3587301587301588,-0.012418300653594727,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.3222222222222222,-0.03749999999999998,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.3952380952380953,0.05221130221130221,-0.08571428571428563,Dummy-SVC_rec
<built-in function iter>,-0.407142857142857,-0.01287793952967542,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.3857142857142858,-0.043055555555555514,-0.11428571428571421,Dummy-SVC_rec
<built-in function iter>,-0.169047619047619,-0.0888888888888889,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.2507936507936507,0.04861111111111105,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.26349206349206344,-0.00877192982456132,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.1976190476190477,-0.023809523809523725,-0.1428571428571429,Dummy-SVC_rec
<built-in function iter>,-0.4111111111111112,-0.04283965728274175,-0.1428571428571429,Dummy-SVC_rec
<built-in function iter>,-0.3865079365079363,-0.07317073170731703,-0.08571428571428563,Dummy-SVC_rec
<built-in function iter>,-0.24920634920634926,-0.07619047619047614,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.2849206349206349,-0.02145593869731799,-0.34285714285714297,Dummy-SVC_rec
<built-in function iter>,-0.24523809523809514,-0.07708333333333328,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.3515873015873018,-0.14619883040935677,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.26984126984126977,-0.03760683760683747,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.3301587301587302,-0.12777777777777777,-0.3142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.2746031746031747,-0.003750000000000031,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.3579365079365079,-0.06190476190476191,-0.11428571428571432,Dummy-SVC_rec
<built-in function iter>,-0.36190476190476184,-0.09766081871345023,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.3269841269841269,-0.04498480243161096,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.3071428571428571,-0.015574650912996812,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.007936507936507908,-0.06417112299465233,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.323015873015873,0.008372579801151248,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.4642857142857143,-0.058854718981972254,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.376984126984127,-0.09502032520325199,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.3460317460317459,-0.07931034482758614,-0.48571428571428577,Dummy-SVC_rec
<built-in function iter>,-0.41904761904761895,-0.09553739786297921,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.3317460317460318,0.016993464052287632,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.47698412698412707,-0.03982542280414614,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.3738095238095237,-0.017391304347825987,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.4769841269841269,-0.09069767441860466,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.45238095238095233,0.012244897959183598,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.3087301587301586,0.005555555555555536,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.36349206349206353,-0.02645198389879244,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.16587301587301573,-0.12777777777777777,-0.3142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.28888888888888875,0.003506311360448766,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.2857142857142857,0.031746031746031744,-0.08571428571428574,Dummy-SVC_rec
<built-in function iter>,-0.20317460317460312,0.009803921568627527,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.39523809523809517,-0.011651469098277634,-0.11428571428571421,Dummy-SVC_rec
<built-in function iter>,-0.2984126984126983,-0.03809523809523807,-0.2857142857142858,Dummy-SVC_rec
<built-in function iter>,-0.41190476190476183,-0.12340425531914911,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.3388888888888888,-0.03809523809523807,-0.2857142857142858,Dummy-SVC_rec
<built-in function iter>,-0.22142857142857153,0.020975056689342297,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.4626984126984126,-0.054263565891472854,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.41428571428571437,0.03977272727272729,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.2936507936507937,-0.05626598465473143,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.28333333333333327,-0.022956326987681908,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.42301587301587307,0.03603603603603611,-0.17142857142857149,Dummy-SVC_rec
<built-in function iter>,-0.3825396825396825,-0.05681818181818177,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.3841269841269841,-0.1477272727272727,-0.4,Dummy-SVC_rec
<built-in function iter>,-0.25714285714285723,-0.14007092198581572,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.2499999999999999,-0.1028985507246376,-0.11428571428571421,Dummy-SVC_rec
<built-in function iter>,-0.33492063492063495,-0.08228980322003576,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.2809523809523808,0.042229729729729715,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.34603174603174613,-0.09483282674772053,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.3492063492063492,-0.03543543543543548,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.2642857142857143,-0.04079254079254069,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.2690476190476189,-0.06565656565656575,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.25,-0.017917133258678608,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.4023809523809524,-0.09090909090909094,-0.3142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.33730158730158716,-0.06303549571603417,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.3785714285714285,-0.0550688360450563,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.4039682539682538,-0.015384615384615219,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.39365079365079353,0.002075765438505517,-0.11428571428571432,Dummy-SVC_rec
<built-in function iter>,-0.27222222222222214,0.029644268774703497,0.0,Dummy-SVC_rec
<built-in function iter>,-0.35476190476190467,-0.054263565891472854,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.3309523809523809,-0.06229860365198714,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.1960317460317461,-0.03379224030037542,-0.2857142857142858,Dummy-SVC_rec
<built-in function iter>,-0.38333333333333325,-0.10529715762273906,-0.25714285714285723,Dummy-SVC_rec
<built-in function iter>,-0.1690476190476189,-0.07931844888366624,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.22142857142857153,-0.004380475594493061,-0.25714285714285723,Dummy-SVC_rec
<built-in function iter>,-0.21111111111111103,-0.058528428093645446,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.12698412698412698,0.033333333333333326,-0.11428571428571432,Dummy-SVC_rec
<built-in function iter>,-0.3555555555555555,0.004863221884498503,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.24047619047619045,-0.006802721088435493,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,0.006349206349206327,0.03623188405797095,-0.08571428571428574,Dummy-SVC_rec
<built-in function iter>,-0.31031746031746027,-0.0199764982373678,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.32619047619047625,-0.10248447204968947,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.22063492063492063,-0.06666666666666665,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.3293650793650794,-0.08308004052684903,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.39047619047619037,-0.08198757763975151,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.2857142857142858,0.016260162601626105,-0.11428571428571432,Dummy-SVC_rec
<built-in function iter>,-0.3182539682539683,0.03838383838383841,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.22698412698412695,-0.07326007326007322,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.30952380952380965,-0.044117647058823484,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.13888888888888895,0.04524886877828049,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.2920634920634919,-0.0402402402402402,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.3119047619047619,-0.05592105263157898,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.4611111111111111,-0.11188811188811187,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.3714285714285715,-0.16085271317829453,-0.3142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.22301587301587283,-0.04166666666666663,-0.34285714285714297,Dummy-SVC_rec
<built-in function iter>,-0.32698412698412693,-0.05591397849462365,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.24285714285714277,-0.0722222222222223,-0.25714285714285723,Dummy-SVC_rec
<built-in function iter>,-0.415079365079365,0.026960784313725505,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.2992063492063492,-0.019200830306175365,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.33095238095238083,0.004830917874396268,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.20000000000000007,-0.0805060379528465,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.3460317460317459,-0.05227963525835866,-0.2857142857142858,Dummy-SVC_rec
<built-in function iter>,-0.19047619047619047,-0.10505050505050506,-0.34285714285714297,Dummy-SVC_rec
<built-in function iter>,-0.2928571428571428,-0.10435663627153002,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.24761904761904763,-0.02111111111111119,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.21825396825396826,-0.02898550724637683,-0.2857142857142858,Dummy-SVC_rec
<built-in function iter>,-0.2944444444444445,-0.1335227272727273,-0.37142857142857155,Dummy-SVC_rec
<built-in function iter>,-0.3396825396825398,0.01689612015018782,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.2579365079365079,-0.0018984337921214012,-0.11428571428571432,Dummy-SVC_rec
<built-in function iter>,-0.2777777777777778,-0.10476190476190472,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.35714285714285715,-0.009819967266775809,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.1912698412698412,0.02657004830917875,-0.17142857142857149,Dummy-SVC_rec
<built-in function iter>,-0.2761904761904761,-0.12213225371120107,-0.11428571428571432,Dummy-SVC_rec
<built-in function iter>,-0.20714285714285707,-0.03678929765886285,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.27063492063492056,0.008508224617129967,-0.02857142857142858,Dummy-SVC_rec
<built-in function iter>,-0.4079365079365078,0.029579657498702616,-0.08571428571428574,Dummy-SVC_rec
<built-in function iter>,-0.4619047619047619,-0.12857142857142856,-0.4285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.37698412698412703,-0.02898550724637683,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.1428571428571429,-0.003289473684210509,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.319047619047619,-0.08333333333333337,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.31746031746031744,-0.04822616407982261,0.0,Dummy-SVC_rec
<built-in function iter>,-0.4246031746031747,-0.08615221987315003,-0.08571428571428574,Dummy-SVC_rec
<built-in function iter>,-0.2055555555555555,-0.10944527736131937,-0.42857142857142866,Dummy-SVC_rec
<built-in function iter>,-0.46349206349206357,-0.11744186046511629,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.24682539682539678,-0.025000000000000022,-0.02857142857142858,Dummy-SVC_rec
<built-in function iter>,-0.2984126984126986,-0.07033248081841414,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.2492063492063492,0.01634192331866746,-0.11428571428571421,Dummy-SVC_rec
<built-in function iter>,-0.21904761904761905,-0.0722815839094908,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.25317460317460316,-0.09930861093651788,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.2936507936507936,-0.002580645161290418,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.3412698412698413,0.09142857142857141,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.18968253968253979,-0.05555555555555558,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.3071428571428571,0.00901378579003187,-0.08571428571428563,Dummy-SVC_rec
<built-in function iter>,-0.23015873015873023,0.011801242236024856,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.29999999999999993,-0.12357723577235769,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.5261904761904763,-0.04985337243401766,-0.3142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.3515873015873018,-0.12148337595907921,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.4746031746031746,-0.03508771929824561,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.29841269841269835,-0.11814109742441226,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.17301587301587307,-0.18410852713178294,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.25476190476190463,-0.037952846463484735,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.44285714285714295,0.01754385964912286,-0.17142857142857149,Dummy-SVC_rec
<built-in function iter>,-0.3825396825396824,-0.012987012987012991,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.36111111111111105,-0.0533088235294118,-0.4,Dummy-SVC_rec
<built-in function iter>,-0.2404761904761905,-0.013833992094861691,-0.05714285714285727,Dummy-SVC_rec
<built-in function iter>,-0.21269841269841272,0.018939393939393923,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.29285714285714276,0.09693877551020413,-0.1428571428571429,Dummy-SVC_rec
<built-in function iter>,-0.48095238095238096,0.00988142292490135,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.2928571428571428,0.006122448979591799,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.20793650793650775,-0.022896963663514236,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.2960317460317461,-0.0635198135198135,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.3944444444444444,-0.0013289036544850141,-0.17142857142857149,Dummy-SVC_rec
<built-in function iter>,-0.31428571428571417,0.028826355525051528,-0.2857142857142858,Dummy-SVC_rec
<built-in function iter>,-0.4761904761904763,-0.057657657657657624,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.21825396825396814,-0.05878552971576234,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.35793650793650794,-0.04878048780487798,-0.05714285714285716,Dummy-SVC_rec
<built-in function iter>,-0.3555555555555556,-0.056154282473057204,-0.02857142857142858,Dummy-SVC_rec
<built-in function iter>,-0.4214285714285715,-0.10952380952380958,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.3015873015873015,0.05443548387096775,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.34841269841269834,0.028826355525051528,-0.2857142857142858,Dummy-SVC_rec
<built-in function iter>,-0.19444444444444442,-0.02526439482961218,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.38174603174603167,-0.03458049886621328,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.3222222222222222,-0.08362573099415205,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.4095238095238095,0.016101207590569322,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.26984126984126977,-0.004151530877010923,-0.11428571428571421,Dummy-SVC_rec
<built-in function iter>,-0.13095238095238093,-0.007246376811594235,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.2309523809523809,-0.07012987012987015,-0.25714285714285723,Dummy-SVC_rec
<built-in function iter>,-0.35476190476190483,-0.01602564102564108,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.15317460317460307,-0.11309523809523814,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.311111111111111,-0.16524390243902443,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.26507936507936514,-0.03164139749505601,-0.11428571428571432,Dummy-SVC_rec
<built-in function iter>,-0.3753968253968253,-0.12374581939799323,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.29444444444444434,-0.04522890237175947,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.2039682539682539,0.03838383838383841,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,0.01904761904761909,0.04749999999999999,-0.2857142857142858,Dummy-SVC_rec
<built-in function iter>,-0.30793650793650795,-0.05119047619047623,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.21587301587301588,0.06657608695652173,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.33492063492063484,0.04795321637426897,-0.08571428571428563,Dummy-SVC_rec
<built-in function iter>,0.0023809523809523725,0.10182275298554366,0.0,Dummy-SVC_rec
<built-in function iter>,-0.29920634920634925,-0.05949656750572063,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.23650793650793644,-0.09565217391304348,-0.3142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.2563492063492063,-0.0971272229822161,-0.2857142857142858,Dummy-SVC_rec
<built-in function iter>,-0.3460317460317461,-0.027210884353741527,-0.34285714285714286,Dummy-SVC_rec
<built-in function iter>,-0.1809523809523812,-0.03164139749505601,-0.11428571428571432,Dummy-SVC_rec
<built-in function iter>,-0.3785714285714286,-0.03265765765765771,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.19444444444444442,-0.05321637426900583,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.3396825396825398,-0.0851938895417157,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.3222222222222223,0.015202702702702742,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.16349206349206347,0.03535353535353536,-0.11428571428571432,Dummy-SVC_rec
<built-in function iter>,-0.23809523809523803,-0.13137755102040816,-0.4571428571428572,Dummy-SVC_rec
<built-in function iter>,-0.292063492063492,-0.03749999999999998,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.3214285714285714,0.003209242618742003,-0.05714285714285716,Dummy-SVC_rec
<built-in function iter>,-0.384920634920635,-0.04912280701754379,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.46825396825396803,-0.07800511508951402,-0.3142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.2341269841269843,0.05282112845138065,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.26349206349206356,-0.03220241518113853,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.4603174603174604,-0.07792207792207795,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.34682539682539687,-0.0679478380233356,-0.37142857142857155,Dummy-SVC_rec
<built-in function iter>,-0.20079365079365075,0.0672268907563025,-0.08571428571428574,Dummy-SVC_rec
<built-in function iter>,-0.25714285714285723,-0.012066365007541546,-0.11428571428571432,Dummy-SVC_rec
<built-in function iter>,-0.23095238095238102,-0.08722358722358714,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.2714285714285713,-0.022822822822822886,-0.17142857142857149,Dummy-SVC_rec
<built-in function iter>,-0.36825396825396817,-0.015384615384615219,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.20000000000000007,-0.08671171171171177,-0.3142857142857143,Dummy-SVC_rec
<built-in function iter>,-0.3246031746031746,-0.05072463768115931,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.3285714285714287,-0.003401360544217691,-0.1428571428571428,Dummy-SVC_rec
<built-in function iter>,-0.2682539682539681,0.002075765438505517,-0.11428571428571432,Dummy-SVC_rec
<built-in function iter>,-0.3420634920634922,-0.003794037940379469,-0.08571428571428574,Dummy-SVC_rec
<built-in function iter>,-0.27142857142857135,0.03603603603603611,-0.17142857142857149,Dummy-SVC_rec
<built-in function iter>,-0.3388888888888888,-0.1328320802005013,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.3515873015873015,-0.04102564102564099,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.311904761904762,-0.07987987987987988,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.2880952380952381,0.03921568627450989,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.18809523809523798,-0.061559507523939794,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.3595238095238095,-0.0016797312430010258,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.3222222222222222,-0.05072463768115931,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.19126984126984137,-0.08085106382978724,-0.22857142857142865,Dummy-SVC_rec
<built-in function iter>,-0.3539682539682538,-0.027272727272727337,-0.3142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.2126984126984126,0.03603603603603611,-0.17142857142857149,Dummy-SVC_rec
<built-in function iter>,-0.2833333333333333,0.0022062879205735353,-0.22857142857142854,Dummy-SVC_rec
<built-in function iter>,-0.330952380952381,-0.08523409363745504,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.4182539682539683,-0.09606705351386202,-0.37142857142857144,Dummy-SVC_rec
<built-in function iter>,-0.24761904761904752,-0.02083333333333337,-0.19999999999999996,Dummy-SVC_rec
<built-in function iter>,-0.35079365079365077,-0.054263565891472854,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.2746031746031746,0.10293271995399655,-0.08571428571428574,Dummy-SVC_rec
<built-in function iter>,-0.19841269841269837,-0.02020202020202022,-0.17142857142857149,Dummy-SVC_rec
<built-in function iter>,-0.39047619047619037,-0.05769230769230771,-0.17142857142857137,Dummy-SVC_rec
<built-in function iter>,-0.2317460317460317,-0.03100775193798455,-0.11428571428571421,Dummy-SVC_rec
<built-in function iter>,-0.4341269841269839,-0.012725344644750725,-0.11428571428571432,Dummy-SVC_rec
<built-in function iter>,-0.24603174603174582,0.06905370843989767,-0.17142857142857149,Dummy-SVC_rec
<built-in function iter>,-0.28968253968253965,-0.07475560667050041,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.32460317460317456,-0.027210884353741527,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.3555555555555554,-0.054263565891472854,-0.08571428571428563,Dummy-SVC_rec
<built-in function iter>,-0.27301587301587293,-0.05462653288740238,-0.20000000000000007,Dummy-SVC_rec
<built-in function iter>,-0.32777777777777767,-0.0687943262411348,-0.4,Dummy-SVC_rec
<built-in function iter>,-0.21349206349206357,-0.0020639834881320818,-0.2571428571428571,Dummy-SVC_rec
<built-in function iter>,-0.3690476190476191,-0.14017094017094012,-0.2857142857142857,Dummy-SVC_rec
<built-in function iter>,-0.1611111111111112,0.008454106280193163,-0.17142857142857149,Dummy-SVC_rec
<built-in function iter>,-0.3507936507936509,-0.04846938775510212,-0.08571428571428574,Dummy-SVC_rec
<built-in function iter>,-0.38253968253968257,-0.033333333333333326,-0.3142857142857143,Dummy-SVC_rec
