Iteration,AUC,Precision,Recall,Contrast
<built-in function iter>,0.34047619047619054,0.21270161290322576,0.17142857142857149,RF-Dummy
<built-in function iter>,0.41825396825396827,0.1184210526315791,0.2571428571428571,RF-Dummy
<built-in function iter>,0.4857142857142858,0.19444444444444453,0.1428571428571428,RF-Dummy
<built-in function iter>,0.2746031746031746,0.11805555555555558,0.02857142857142858,RF-Dummy
<built-in function iter>,0.3928571428571429,0.275,0.20000000000000007,RF-Dummy
<built-in function iter>,0.2492063492063491,0.09090909090909083,0.08571428571428574,RF-Dummy
<built-in function iter>,0.4880952380952379,0.21405228758169936,0.17142857142857149,RF-Dummy
<built-in function iter>,0.36349206349206353,0.14116777531411684,-0.02857142857142858,RF-Dummy
<built-in function iter>,0.36587301587301596,0.1645299145299145,0.11428571428571432,RF-Dummy
<built-in function iter>,0.3380952380952383,0.08479262672811061,0.0,RF-Dummy
<built-in function iter>,0.31190476190476185,0.23958333333333337,0.3142857142857143,RF-Dummy
<built-in function iter>,0.3968253968253968,0.10924369747899154,0.22857142857142865,RF-Dummy
<built-in function iter>,0.4563492063492064,0.21052631578947367,0.22857142857142854,RF-Dummy
<built-in function iter>,0.3142857142857144,0.19328419328419322,0.11428571428571432,RF-Dummy
<built-in function iter>,0.2928571428571428,0.1610389610389611,0.11428571428571432,RF-Dummy
<built-in function iter>,0.1785714285714286,0.13257575757575757,0.1428571428571429,RF-Dummy
<built-in function iter>,0.3055555555555556,0.13786764705882348,0.17142857142857149,RF-Dummy
<built-in function iter>,0.3761904761904762,0.16727941176470584,0.20000000000000007,RF-Dummy
<built-in function iter>,0.32698412698412704,0.07027027027027033,-0.08571428571428574,RF-Dummy
<built-in function iter>,0.39047619047619053,0.10661764705882348,0.05714285714285716,RF-Dummy
<built-in function iter>,0.20396825396825402,0.1740890688259109,0.4,RF-Dummy
<built-in function iter>,0.08888888888888868,0.0903225806451613,0.17142857142857149,RF-Dummy
<built-in function iter>,0.2515873015873016,0.2173202614379085,0.25714285714285723,RF-Dummy
<built-in function iter>,0.3492063492063492,0.2169059011164275,0.11428571428571432,RF-Dummy
<built-in function iter>,0.32777777777777795,0.2863113897596655,0.17142857142857149,RF-Dummy
<built-in function iter>,0.3960317460317459,0.03947368421052633,0.17142857142857137,RF-Dummy
<built-in function iter>,0.0357142857142857,0.07539682539682546,-0.08571428571428574,RF-Dummy
<built-in function iter>,0.2492063492063491,0.14337568058076222,-0.05714285714285716,RF-Dummy
<built-in function iter>,0.3968253968253969,0.16129032258064513,0.1428571428571429,RF-Dummy
<built-in function iter>,0.13809523809523816,0.15023847376788546,0.08571428571428574,RF-Dummy
<built-in function iter>,0.36904761904761896,0.21678321678321688,0.08571428571428563,RF-Dummy
<built-in function iter>,0.3246031746031748,0.25897435897435894,0.05714285714285716,RF-Dummy
<built-in function iter>,0.11428571428571443,0.05882352941176472,0.05714285714285716,RF-Dummy
<built-in function iter>,0.24682539682539684,0.07894736842105254,0.08571428571428574,RF-Dummy
<built-in function iter>,0.16269841269841256,0.16807432432432434,0.05714285714285716,RF-Dummy
<built-in function iter>,0.23492063492063486,0.05277777777777781,0.1428571428571428,RF-Dummy
<built-in function iter>,0.265079365079365,0.2457983193277311,0.3428571428571429,RF-Dummy
<built-in function iter>,0.43968253968253973,0.17923186344238984,0.17142857142857137,RF-Dummy
<built-in function iter>,0.2515873015873016,0.15210084033613447,0.17142857142857149,RF-Dummy
<built-in function iter>,0.36666666666666686,0.20707070707070707,0.1428571428571429,RF-Dummy
<built-in function iter>,0.261111111111111,0.11790878754171297,0.05714285714285716,RF-Dummy
<built-in function iter>,0.1880952380952382,0.19711538461538458,0.05714285714285716,RF-Dummy
<built-in function iter>,0.35317460317460336,0.1826923076923077,0.02857142857142858,RF-Dummy
<built-in function iter>,0.44761904761904764,0.21657754010695185,0.22857142857142865,RF-Dummy
<built-in function iter>,0.2404761904761905,0.12073732718894004,0.02857142857142858,RF-Dummy
<built-in function iter>,0.257142857142857,0.02941176470588236,0.02857142857142858,RF-Dummy
<built-in function iter>,0.30079365079365084,0.15708812260536398,0.2857142857142858,RF-Dummy
<built-in function iter>,0.36428571428571427,0.277988614800759,0.3142857142857144,RF-Dummy
<built-in function iter>,0.4023809523809525,0.2784313725490195,0.34285714285714286,RF-Dummy
<built-in function iter>,0.3404761904761905,0.18627450980392157,0.20000000000000007,RF-Dummy
<built-in function iter>,0.46984126984126984,0.23007518796992488,0.17142857142857149,RF-Dummy
<built-in function iter>,0.338095238095238,0.189010989010989,-0.02857142857142858,RF-Dummy
<built-in function iter>,0.4015873015873016,0.23508771929824568,0.05714285714285716,RF-Dummy
<built-in function iter>,0.3071428571428571,0.11988304093567248,0.08571428571428574,RF-Dummy
<built-in function iter>,0.14365079365079358,0.20625000000000004,0.1428571428571429,RF-Dummy
<built-in function iter>,0.3674603174603174,0.11111111111111116,0.11428571428571432,RF-Dummy
<built-in function iter>,0.30238095238095236,0.2005347593582888,0.17142857142857149,RF-Dummy
<built-in function iter>,0.29523809523809535,0.14583333333333337,0.17142857142857149,RF-Dummy
<built-in function iter>,0.31031746031746027,0.24495967741935487,0.20000000000000007,RF-Dummy
<built-in function iter>,0.4198412698412699,0.2923832923832924,0.37142857142857144,RF-Dummy
<built-in function iter>,0.3095238095238094,0.07422969187675066,-0.08571428571428574,RF-Dummy
<built-in function iter>,0.39761904761904765,0.27662957074721783,0.34285714285714297,RF-Dummy
<built-in function iter>,0.3936507936507937,0.16563467492260053,0.08571428571428574,RF-Dummy
<built-in function iter>,0.457936507936508,0.2543103448275862,0.2857142857142858,RF-Dummy
<built-in function iter>,0.46507936507936504,0.2451923076923077,0.34285714285714286,RF-Dummy
<built-in function iter>,0.25555555555555554,0.20039100684261968,0.1428571428571429,RF-Dummy
<built-in function iter>,0.41666666666666663,0.10401002506265655,0.20000000000000007,RF-Dummy
<built-in function iter>,0.37936507936507935,0.1187551187551188,0.02857142857142858,RF-Dummy
<built-in function iter>,0.296031746031746,0.1434937611408199,0.11428571428571432,RF-Dummy
<built-in function iter>,0.3087301587301588,0.1018315018315018,0.02857142857142858,RF-Dummy
<built-in function iter>,0.35793650793650794,0.16839916839916835,0.1428571428571429,RF-Dummy
<built-in function iter>,0.4055555555555556,0.251082251082251,0.11428571428571432,RF-Dummy
<built-in function iter>,0.34285714285714297,0.218018018018018,0.05714285714285716,RF-Dummy
<built-in function iter>,0.31825396825396823,0.19194139194139193,0.2857142857142858,RF-Dummy
<built-in function iter>,0.515079365079365,0.041269841269841234,0.2571428571428571,RF-Dummy
<built-in function iter>,0.35873015873015873,0.10030165912518862,0.20000000000000007,RF-Dummy
<built-in function iter>,0.2603174603174603,0.10389610389610393,0.05714285714285716,RF-Dummy
<built-in function iter>,0.41825396825396827,0.19106699751861034,0.02857142857142858,RF-Dummy
<built-in function iter>,0.32619047619047636,0.13205645161290325,0.1428571428571429,RF-Dummy
<built-in function iter>,0.265079365079365,0.21212121212121215,0.1428571428571429,RF-Dummy
<built-in function iter>,0.42936507936507934,0.21353383458646613,0.2857142857142858,RF-Dummy
<built-in function iter>,0.276984126984127,0.06912878787878785,0.08571428571428574,RF-Dummy
<built-in function iter>,0.4174603174603174,0.1341269841269842,0.11428571428571432,RF-Dummy
<built-in function iter>,0.35238095238095246,0.10303030303030303,0.1428571428571429,RF-Dummy
<built-in function iter>,0.44920634920634916,0.1298701298701298,0.17142857142857137,RF-Dummy
<built-in function iter>,0.11825396825396828,0.06652806652806653,0.11428571428571421,RF-Dummy
<built-in function iter>,0.31111111111111106,0.05267857142857146,0.11428571428571432,RF-Dummy
<built-in function iter>,0.3825396825396826,0.16727941176470584,0.11428571428571432,RF-Dummy
<built-in function iter>,0.23571428571428577,0.24044734389561973,0.05714285714285716,RF-Dummy
<built-in function iter>,0.38492063492063494,0.1408681408681408,0.22857142857142854,RF-Dummy
<built-in function iter>,0.31746031746031744,0.268421052631579,0.08571428571428574,RF-Dummy
<built-in function iter>,0.30714285714285716,0.28160418482999117,0.1428571428571429,RF-Dummy
<built-in function iter>,0.33730158730158744,0.1351351351351352,0.1428571428571428,RF-Dummy
<built-in function iter>,0.3650793650793651,0.3043956043956044,0.05714285714285716,RF-Dummy
<built-in function iter>,0.44920634920634916,0.193456614509246,0.22857142857142865,RF-Dummy
<built-in function iter>,0.29603174603174603,-0.001547987616098978,-0.08571428571428574,RF-Dummy
<built-in function iter>,0.42539682539682533,0.2196078431372549,0.2857142857142858,RF-Dummy
<built-in function iter>,0.20793650793650797,0.23958333333333337,0.3142857142857143,RF-Dummy
<built-in function iter>,0.4484126984126985,0.13282732447817835,0.05714285714285716,RF-Dummy
<built-in function iter>,0.3269841269841269,0.13120567375886527,-0.08571428571428574,RF-Dummy
<built-in function iter>,0.215873015873016,0.3212121212121213,0.22857142857142865,RF-Dummy
<built-in function iter>,0.41031746031746047,0.2979797979797979,-0.05714285714285716,RF-Dummy
<built-in function iter>,0.31984126984126976,0.21881533101045303,0.11428571428571432,RF-Dummy
<built-in function iter>,0.2841269841269841,0.18990384615384615,0.02857142857142858,RF-Dummy
<built-in function iter>,0.2833333333333333,0.1847662141779789,0.2857142857142858,RF-Dummy
<built-in function iter>,0.33015873015873004,0.15578947368421048,-0.1428571428571429,RF-Dummy
<built-in function iter>,0.2055555555555555,0.22777777777777786,0.08571428571428574,RF-Dummy
<built-in function iter>,0.26349206349206344,0.34558823529411764,0.2857142857142858,RF-Dummy
<built-in function iter>,0.24126984126984125,0.09090909090909083,0.08571428571428574,RF-Dummy
<built-in function iter>,0.34444444444444444,0.2333333333333334,0.1428571428571429,RF-Dummy
<built-in function iter>,0.22777777777777786,0.0267857142857143,0.11428571428571432,RF-Dummy
<built-in function iter>,0.28888888888888886,0.1546052631578947,0.02857142857142858,RF-Dummy
<built-in function iter>,0.4380952380952381,0.24805339265850934,0.25714285714285723,RF-Dummy
<built-in function iter>,0.2944444444444445,0.10476190476190483,0.20000000000000007,RF-Dummy
<built-in function iter>,0.3738095238095238,0.136302294197031,0.17142857142857149,RF-Dummy
<built-in function iter>,0.29920634920634914,0.20833333333333337,0.22857142857142865,RF-Dummy
<built-in function iter>,0.269047619047619,0.19579831932773106,0.17142857142857149,RF-Dummy
<built-in function iter>,0.2563492063492063,0.08961593172119486,0.11428571428571432,RF-Dummy
<built-in function iter>,0.2777777777777778,0.13137254901960782,0.02857142857142858,RF-Dummy
<built-in function iter>,0.5785714285714287,0.24596774193548387,0.20000000000000007,RF-Dummy
<built-in function iter>,0.2507936507936509,0.1561866125760648,0.02857142857142858,RF-Dummy
<built-in function iter>,0.45317460317460306,0.13888888888888895,0.1428571428571428,RF-Dummy
<built-in function iter>,0.09999999999999987,-0.006060606060605989,0.05714285714285716,RF-Dummy
<built-in function iter>,0.36269841269841285,0.2532281205164991,0.11428571428571421,RF-Dummy
<built-in function iter>,0.2841269841269843,0.1341991341991342,0.08571428571428574,RF-Dummy
<built-in function iter>,0.3246031746031745,0.003759398496240629,0.22857142857142854,RF-Dummy
<built-in function iter>,0.23095238095238113,0.1428571428571429,0.1428571428571429,RF-Dummy
<built-in function iter>,0.4317460317460317,0.23989898989898994,0.17142857142857149,RF-Dummy
<built-in function iter>,0.2769841269841271,0.28374999999999995,0.37142857142857144,RF-Dummy
<built-in function iter>,0.38571428571428557,0.1029411764705882,0.1428571428571429,RF-Dummy
<built-in function iter>,0.38174603174603183,0.257662835249042,0.08571428571428574,RF-Dummy
<built-in function iter>,0.32698412698412704,0.21517857142857144,0.1428571428571429,RF-Dummy
<built-in function iter>,0.292063492063492,0.1611111111111112,0.08571428571428563,RF-Dummy
<built-in function iter>,0.5452380952380953,0.3282828282828283,0.2571428571428571,RF-Dummy
<built-in function iter>,0.3650793650793651,0.12655971479500883,0.1428571428571429,RF-Dummy
<built-in function iter>,0.1515873015873016,0.16795366795366795,0.08571428571428563,RF-Dummy
<built-in function iter>,0.28968253968253965,0.20924369747899152,0.22857142857142854,RF-Dummy
<built-in function iter>,0.23095238095238102,0.0625,0.1428571428571429,RF-Dummy
<built-in function iter>,0.2238095238095238,0.13333333333333341,0.2571428571428571,RF-Dummy
<built-in function iter>,0.4865079365079366,0.1648351648351648,0.08571428571428563,RF-Dummy
<built-in function iter>,0.4444444444444444,0.17352941176470582,0.05714285714285716,RF-Dummy
<built-in function iter>,0.32777777777777783,0.23783783783783785,0.2857142857142857,RF-Dummy
<built-in function iter>,0.3563492063492061,0.11538461538461531,-0.08571428571428574,RF-Dummy
<built-in function iter>,0.33333333333333337,0.22777777777777786,0.34285714285714286,RF-Dummy
<built-in function iter>,0.3238095238095239,0.030303030303030276,0.02857142857142858,RF-Dummy
<built-in function iter>,0.16190476190476188,0.021008403361344574,0.1428571428571429,RF-Dummy
<built-in function iter>,0.39365079365079364,0.16563467492260053,0.25714285714285723,RF-Dummy
<built-in function iter>,0.3595238095238096,0.1461100569259962,0.20000000000000007,RF-Dummy
<built-in function iter>,0.49682539682539684,0.18525345622119815,0.08571428571428574,RF-Dummy
<built-in function iter>,0.31746031746031744,0.13492063492063489,0.11428571428571421,RF-Dummy
<built-in function iter>,0.36031746031746026,0.17280917280917285,0.08571428571428574,RF-Dummy
<built-in function iter>,0.32698412698412693,0.184640522875817,0.1428571428571429,RF-Dummy
<built-in function iter>,0.3396825396825396,0.25454545454545463,0.2857142857142858,RF-Dummy
<built-in function iter>,0.42142857142857143,0.13157894736842102,0.1428571428571429,RF-Dummy
<built-in function iter>,0.31746031746031744,0.1687306501547987,0.08571428571428574,RF-Dummy
<built-in function iter>,0.3809523809523808,0.24583333333333324,0.17142857142857149,RF-Dummy
<built-in function iter>,0.5031746031746029,0.2764976958525345,0.34285714285714286,RF-Dummy
<built-in function iter>,0.41587301587301595,0.2008928571428571,0.2571428571428571,RF-Dummy
<built-in function iter>,0.43571428571428567,0.18434343434343436,0.11428571428571432,RF-Dummy
<built-in function iter>,0.25396825396825395,0.08333333333333337,0.08571428571428574,RF-Dummy
<built-in function iter>,0.3206349206349206,0.17232142857142863,0.22857142857142865,RF-Dummy
<built-in function iter>,0.37142857142857144,0.21180555555555558,0.2857142857142858,RF-Dummy
<built-in function iter>,0.42222222222222233,0.13622291021671817,0.22857142857142865,RF-Dummy
<built-in function iter>,0.2603174603174604,0.18968253968253979,0.17142857142857149,RF-Dummy
<built-in function iter>,0.41587301587301584,0.19681219681219675,0.17142857142857137,RF-Dummy
<built-in function iter>,0.24365079365079367,0.17608517608517604,0.08571428571428574,RF-Dummy
<built-in function iter>,0.45714285714285724,0.16563467492260053,0.08571428571428574,RF-Dummy
<built-in function iter>,0.29920634920634925,0.2982954545454546,0.25714285714285723,RF-Dummy
<built-in function iter>,0.15396825396825398,0.11428571428571432,0.11428571428571432,RF-Dummy
<built-in function iter>,0.18412698412698414,0.07974910394265233,-0.02857142857142858,RF-Dummy
<built-in function iter>,0.23809523809523814,0.22672672672672667,0.2571428571428571,RF-Dummy
<built-in function iter>,0.38809523809523805,0.2299421009098428,0.05714285714285716,RF-Dummy
<built-in function iter>,0.35158730158730156,0.20713073005093385,0.05714285714285716,RF-Dummy
<built-in function iter>,0.296031746031746,0.25391849529780575,0.3142857142857143,RF-Dummy
<built-in function iter>,0.28650793650793643,0.09852941176470587,0.22857142857142854,RF-Dummy
<built-in function iter>,0.25,0.14930555555555558,0.22857142857142865,RF-Dummy
<built-in function iter>,0.36349206349206364,0.2394088669950737,0.08571428571428574,RF-Dummy
<built-in function iter>,0.3595238095238096,0.2666666666666666,0.1428571428571428,RF-Dummy
<built-in function iter>,0.24761904761904763,0.161904761904762,0.20000000000000007,RF-Dummy
<built-in function iter>,0.36428571428571416,0.2100840336134453,0.22857142857142854,RF-Dummy
<built-in function iter>,0.35317460317460314,0.16911764705882348,0.11428571428571432,RF-Dummy
<built-in function iter>,0.4142857142857143,0.1840277777777778,0.08571428571428574,RF-Dummy
<built-in function iter>,0.4436507936507938,0.1479166666666667,0.08571428571428574,RF-Dummy
<built-in function iter>,0.20873015873015865,0.1595394736842105,0.02857142857142858,RF-Dummy
<built-in function iter>,0.35238095238095224,0.15476190476190477,0.17142857142857149,RF-Dummy
<built-in function iter>,0.33888888888888896,0.22843822843822847,0.3428571428571429,RF-Dummy
<built-in function iter>,0.35634920634920647,0.11553030303030298,0.08571428571428574,RF-Dummy
<built-in function iter>,0.34444444444444444,0.14583333333333337,0.22857142857142865,RF-Dummy
<built-in function iter>,0.28015873015873016,0.14436090225563913,0.08571428571428574,RF-Dummy
<built-in function iter>,0.41666666666666663,0.22008547008547008,0.17142857142857137,RF-Dummy
<built-in function iter>,0.2841269841269841,0.19821428571428568,0.2571428571428571,RF-Dummy
<built-in function iter>,0.3285714285714285,0.050000000000000044,0.11428571428571432,RF-Dummy
<built-in function iter>,0.2142857142857144,0.13685239491691104,0.17142857142857149,RF-Dummy
<built-in function iter>,0.20793650793650786,0.0,0.0,RF-Dummy
<built-in function iter>,0.3825396825396825,0.21212121212121215,0.08571428571428574,RF-Dummy
<built-in function iter>,0.288888888888889,0.08378378378378382,0.22857142857142865,RF-Dummy
<built-in function iter>,0.265079365079365,0.1383442265795206,-0.02857142857142858,RF-Dummy
<built-in function iter>,0.40238095238095223,0.13242784380305594,0.2857142857142858,RF-Dummy
<built-in function iter>,0.2857142857142855,0.09487179487179487,0.2857142857142857,RF-Dummy
<built-in function iter>,0.3396825396825397,0.29047619047619044,0.3714285714285714,RF-Dummy
<built-in function iter>,0.07142857142857151,0.025862068965517238,0.08571428571428574,RF-Dummy
<built-in function iter>,0.2666666666666665,0.16911764705882348,0.20000000000000007,RF-Dummy
<built-in function iter>,0.23333333333333317,0.17685185185185182,-0.11428571428571432,RF-Dummy
<built-in function iter>,0.35158730158730167,0.20321637426900585,0.25714285714285723,RF-Dummy
<built-in function iter>,0.2142857142857144,0.11111111111111116,0.17142857142857149,RF-Dummy
<built-in function iter>,0.14841269841269844,0.14642857142857146,0.20000000000000007,RF-Dummy
<built-in function iter>,0.5301587301587303,0.23768939393939392,0.20000000000000007,RF-Dummy
<built-in function iter>,0.3444444444444444,0.1763546798029556,0.02857142857142858,RF-Dummy
<built-in function iter>,0.49761904761904757,0.23558162267839688,0.25714285714285723,RF-Dummy
<built-in function iter>,0.3674603174603173,0.1569069069069069,0.1428571428571429,RF-Dummy
<built-in function iter>,0.523809523809524,0.2196078431372549,0.11428571428571432,RF-Dummy
<built-in function iter>,0.2706349206349207,0.07867820613690013,0.2857142857142857,RF-Dummy
<built-in function iter>,0.2246031746031748,0.16328600405679505,0.25714285714285723,RF-Dummy
<built-in function iter>,0.35476190476190483,0.07612179487179482,0.22857142857142854,RF-Dummy
<built-in function iter>,0.41587301587301584,0.2325396825396826,0.2571428571428571,RF-Dummy
<built-in function iter>,0.12460317460317472,0.061166429587482196,0.08571428571428574,RF-Dummy
<built-in function iter>,0.36269841269841274,0.1865079365079365,0.08571428571428574,RF-Dummy
<built-in function iter>,0.19444444444444442,0.0979020979020978,0.22857142857142854,RF-Dummy
<built-in function iter>,0.2047619047619047,0.17747747747747755,0.3142857142857143,RF-Dummy
<built-in function iter>,0.42460317460317465,0.22564102564102562,0.02857142857142858,RF-Dummy
<built-in function iter>,0.37857142857142856,0.2796536796536796,0.3142857142857143,RF-Dummy
<built-in function iter>,0.49047619047619057,0.33333333333333337,0.3142857142857143,RF-Dummy
<built-in function iter>,0.3952380952380954,0.13636363636363635,0.19999999999999996,RF-Dummy
<built-in function iter>,0.33333333333333326,0.1184210526315791,0.17142857142857137,RF-Dummy
<built-in function iter>,0.3865079365079364,0.13636363636363635,0.19999999999999996,RF-Dummy
<built-in function iter>,0.4023809523809524,0.1262626262626263,0.05714285714285716,RF-Dummy
<built-in function iter>,0.45714285714285724,0.15522875816993464,0.11428571428571432,RF-Dummy
<built-in function iter>,0.18095238095238098,-0.025000000000000022,-0.02857142857142858,RF-Dummy
<built-in function iter>,0.30000000000000004,0.19412878787878785,0.20000000000000007,RF-Dummy
<built-in function iter>,0.3865079365079363,0.2591911764705882,0.20000000000000007,RF-Dummy
<built-in function iter>,0.40396825396825403,0.20542635658914732,-0.05714285714285716,RF-Dummy
<built-in function iter>,0.16349206349206347,0.08571428571428574,0.08571428571428574,RF-Dummy
<built-in function iter>,0.3023809523809524,0.1595394736842105,0.02857142857142858,RF-Dummy
<built-in function iter>,0.3015873015873015,0.15849673202614378,0.11428571428571432,RF-Dummy
<built-in function iter>,0.5126984126984129,0.2647058823529411,0.25714285714285723,RF-Dummy
<built-in function iter>,0.24285714285714277,0.17062818336162988,0.3142857142857143,RF-Dummy
<built-in function iter>,0.4476190476190476,0.33769063180827896,0.1428571428571429,RF-Dummy
<built-in function iter>,0.2642857142857142,0.17142857142857149,0.17142857142857149,RF-Dummy
<built-in function iter>,0.37777777777777777,0.1428571428571429,0.1428571428571429,RF-Dummy
<built-in function iter>,0.38730158730158726,0.20396825396825402,0.22857142857142854,RF-Dummy
<built-in function iter>,0.30000000000000004,0.14841269841269844,0.17142857142857149,RF-Dummy
<built-in function iter>,0.30634920634920637,0.16450216450216448,0.25714285714285723,RF-Dummy
<built-in function iter>,0.42222222222222233,0.3257277734067664,0.11428571428571432,RF-Dummy
<built-in function iter>,0.2603174603174603,0.1029411764705882,0.22857142857142854,RF-Dummy
<built-in function iter>,0.44444444444444453,0.16447368421052633,0.02857142857142858,RF-Dummy
<built-in function iter>,0.48095238095238096,0.18253968253968256,0.34285714285714286,RF-Dummy
<built-in function iter>,0.3825396825396825,0.28557874762808333,0.20000000000000007,RF-Dummy
<built-in function iter>,0.31984126984126976,0.10537634408602159,0.11428571428571432,RF-Dummy
<built-in function iter>,0.22698412698412684,0.17676767676767668,0.11428571428571432,RF-Dummy
<built-in function iter>,0.3055555555555556,0.13378378378378375,0.08571428571428574,RF-Dummy
<built-in function iter>,0.3206349206349206,0.2387096774193549,0.1428571428571429,RF-Dummy
<built-in function iter>,0.31746031746031733,0.2823529411764706,0.17142857142857149,RF-Dummy
<built-in function iter>,0.29126984126984123,0.18627450980392157,0.22857142857142854,RF-Dummy
<built-in function iter>,0.3928571428571429,0.1005067567567568,0.20000000000000007,RF-Dummy
<built-in function iter>,0.22539682539682537,0.08125000000000004,0.11428571428571432,RF-Dummy
<built-in function iter>,0.23492063492063475,0.11818181818181828,0.17142857142857149,RF-Dummy
<built-in function iter>,0.5039682539682541,0.2787878787878788,0.1428571428571429,RF-Dummy
<built-in function iter>,0.3182539682539683,0.08245614035087723,-0.08571428571428574,RF-Dummy
<built-in function iter>,0.4539682539682538,0.14189189189189189,0.17142857142857137,RF-Dummy
<built-in function iter>,0.2833333333333333,0.1840277777777778,0.08571428571428574,RF-Dummy
<built-in function iter>,0.22857142857142865,0.1568627450980392,0.17142857142857149,RF-Dummy
<built-in function iter>,0.296031746031746,0.1407624633431086,0.17142857142857149,RF-Dummy
<built-in function iter>,0.3833333333333333,0.17803030303030298,0.1428571428571429,RF-Dummy
<built-in function iter>,0.35317460317460314,0.19657258064516125,0.20000000000000007,RF-Dummy
<built-in function iter>,0.27301587301587293,0.06315789473684219,0.0,RF-Dummy
<built-in function iter>,0.20873015873015865,0.12987987987987992,0.11428571428571432,RF-Dummy
<built-in function iter>,0.46746031746031746,0.2587719298245613,0.3142857142857144,RF-Dummy
<built-in function iter>,0.29999999999999993,0.2333333333333334,0.1428571428571429,RF-Dummy
<built-in function iter>,0.311111111111111,0.31777231777231785,0.22857142857142854,RF-Dummy
<built-in function iter>,0.31031746031746044,0.26881720430107536,0.1428571428571429,RF-Dummy
<built-in function iter>,0.5055555555555556,0.03269230769230769,0.05714285714285716,RF-Dummy
<built-in function iter>,0.39206349206349195,0.2568627450980392,0.31428571428571433,RF-Dummy
<built-in function iter>,0.22380952380952368,0.3545454545454546,0.25714285714285723,RF-Dummy
<built-in function iter>,0.48650793650793656,0.19047619047619047,0.22857142857142854,RF-Dummy
<built-in function iter>,0.2333333333333334,0.23848684210526316,0.11428571428571432,RF-Dummy
<built-in function iter>,0.2373015873015873,0.07565789473684215,0.20000000000000007,RF-Dummy
<built-in function iter>,0.33571428571428574,0.1470588235294117,0.1428571428571429,RF-Dummy
<built-in function iter>,0.3317460317460318,0.1792929292929294,0.11428571428571432,RF-Dummy
<built-in function iter>,0.46666666666666673,0.27261904761904765,-0.02857142857142858,RF-Dummy
<built-in function iter>,0.4103174603174604,0.07777777777777783,0.20000000000000007,RF-Dummy
<built-in function iter>,0.342063492063492,0.1630340017436792,0.02857142857142858,RF-Dummy
<built-in function iter>,0.29682539682539677,0.2504743833017078,0.17142857142857149,RF-Dummy
<built-in function iter>,0.4801587301587301,0.09848484848484851,0.02857142857142858,RF-Dummy
<built-in function iter>,0.39761904761904765,0.07994186046511631,0.3142857142857143,RF-Dummy
<built-in function iter>,0.31587301587301575,0.12745098039215685,0.02857142857142858,RF-Dummy
<built-in function iter>,0.1880952380952381,0.2146829810901001,0.1428571428571429,RF-Dummy
<built-in function iter>,0.3714285714285714,0.12713472485768496,0.05714285714285716,RF-Dummy
<built-in function iter>,0.3301587301587301,0.15362731152204834,0.1428571428571428,RF-Dummy
<built-in function iter>,0.3746031746031746,0.10129870129870133,0.1428571428571429,RF-Dummy
<built-in function iter>,0.16507936507936505,0.08998302207130726,-0.05714285714285716,RF-Dummy
<built-in function iter>,0.3071428571428573,0.05902777777777779,-0.02857142857142858,RF-Dummy
<built-in function iter>,0.22539682539682537,0.09943181818181823,0.11428571428571432,RF-Dummy
<built-in function iter>,0.41984126984126985,0.22920203735144307,0.37142857142857155,RF-Dummy
<built-in function iter>,0.396031746031746,0.2205128205128205,0.3142857142857144,RF-Dummy
<built-in function iter>,0.35238095238095235,0.30947580645161277,0.25714285714285723,RF-Dummy
<built-in function iter>,0.3904761904761903,0.17908787541713,0.20000000000000007,RF-Dummy
<built-in function iter>,0.407936507936508,0.12698412698412698,0.2857142857142858,RF-Dummy
<built-in function iter>,0.3357142857142857,0.2920203735144312,0.1428571428571429,RF-Dummy
<built-in function iter>,0.35000000000000003,0.21647509578544055,0.05714285714285716,RF-Dummy
<built-in function iter>,0.29047619047619033,0.1792929292929294,0.11428571428571432,RF-Dummy
<built-in function iter>,0.2325396825396825,0.08823529411764697,0.08571428571428574,RF-Dummy
<built-in function iter>,0.4642857142857143,0.2267552182163186,0.1428571428571429,RF-Dummy
<built-in function iter>,0.396031746031746,0.15850815850815847,0.2857142857142857,RF-Dummy
<built-in function iter>,0.3420634920634921,0.2525027808676308,0.2571428571428572,RF-Dummy
<built-in function iter>,0.35634920634920636,0.20036764705882348,0.22857142857142865,RF-Dummy
<built-in function iter>,0.24761904761904763,0.1105263157894737,0.25714285714285723,RF-Dummy
<built-in function iter>,0.40714285714285714,0.10196078431372557,0.0,RF-Dummy
<built-in function iter>,0.3428571428571429,0.16360294117647056,0.11428571428571432,RF-Dummy
<built-in function iter>,0.19047619047619058,0.16616541353383463,0.11428571428571432,RF-Dummy
<built-in function iter>,0.05555555555555558,0.044117647058823484,0.08571428571428574,RF-Dummy
<built-in function iter>,0.257936507936508,0.17142857142857149,0.17142857142857149,RF-Dummy
<built-in function iter>,0.3373015873015873,0.11056511056511054,0.19999999999999996,RF-Dummy
<built-in function iter>,0.3341269841269841,0.16013071895424835,0.20000000000000007,RF-Dummy
<built-in function iter>,0.1873015873015873,0.17112299465240643,0.1428571428571429,RF-Dummy
<built-in function iter>,0.32301587301587287,0.0815939278937381,0.1428571428571429,RF-Dummy
<built-in function iter>,0.2873015873015873,0.03453453453453459,0.05714285714285716,RF-Dummy
<built-in function iter>,0.3880952380952382,0.106015037593985,0.17142857142857149,RF-Dummy
<built-in function iter>,0.3015873015873016,0.11764705882352933,0.11428571428571432,RF-Dummy
